"country","region","end_year","rur","sex","agegroup","hbloodp","diab","smoke","age","school_yr","wom_bmi","wom_weight","wom_height","wom_hemog","hv206","hv207","hv208","hv209","hv210","hv211","hv212","hv220","hv243a","hv246","cattle","poultry","goat_sheep","hands_facility","hv270","hv271","n","ndiab","nsmoke","nhbp","inc_diab","inc_smoke","inc_hbp"
"Bangladesh","rajshahi",2007,1,1,1,,,54.2545547485352,29.6522483825684,4.9884352684021,,,,,36.6379241943359,23.9079360961914,25.229040145874,1.04032468795776,38.2077674865723,3.29688477516174,0,38.6637344360352,25.0550746917725,81.4551544189453,45.5191230773926,71.9488906860352,35.4730567932129,,2.57796955108643,-0.438125688948694,5510707.36865234,0,5510707.36865234,0,0,2989809.84814453,0
"Bangladesh","rajshahi",2007,1,1,2,,,65.5410690307617,44.6386299133301,3.73008823394775,,,,,36.0513725280762,26.2787380218506,29.4564533233643,0.710566282272339,44.9209442138672,3.33613395690918,0,44.6161880493164,24.1274909973145,91.625617980957,63.0613822937012,86.0030670166016,49.5972785949707,,2.56020665168762,-0.44671598292088,3053797.30371094,0,3053797.30371094,0,0,2001491.47949219,0
"Bangladesh","rajshahi",2007,1,1,3,,,51.5364990234375,51.9817695617676,4.14746379852295,,,,,37.9231109619141,21.9372310638428,25.7862339019775,2.61371731758118,54.4623336791992,1.34105813503265,0,50.4606475830078,24.1589164733887,92.5814666748047,57.2628593444824,88.9407958984375,50.202766418457,,2.5344250202179,-0.419287485679512,1459419.63037109,0,1459419.63037109,0,0,752133.806152344,0
"Bangladesh","sylhet",2007,1,0,4,,,0,27.1703453063965,3.8820173740387,19.893648147583,45.1192970275879,150.532562255859,,39.6221008300781,28.1543750762939,24.8082313537598,7.1350245475769,14.8058862686157,6.59650039672852,1.3831752538681,45.5848007202148,34.9700775146484,72.3448104858398,39.5553321838379,63.2463302612305,14.809832572937,,2.96524620056152,-0.169516724338462,1663433.49145508,0,1663433.49145508,0,0,0,0
"Bangladesh","sylhet",2007,1,0,5,,,0,44.6205177307129,1.36119532585144,19.4056549072266,43.4734153747559,149.576812744141,,36.6822853088379,27.0990352630615,25.2463569641113,4.68558931350708,18.2596397399902,4.81767320632935,1.52223837375641,50.9827919006348,36.4556503295898,65.8764114379883,33.2751693725586,55.439453125,17.7772903442383,,2.97337889671326,-0.199901326282137,495804.459838867,0,495804.459838867,0,0,0,0
"Bangladesh","sylhet",2007,1,1,1,,,67.163948059082,31.8962993621826,3.833167552948,,,,,35.8626937866211,21.4571475982666,20.667329788208,4.2651252746582,14.9451341629028,5.21166515350342,2.94776201248169,41.8928565979004,32.1749114990234,74.0898666381836,40.6115646362305,61.8266487121582,12.0896797180176,,2.83179545402527,-0.271573560617466,1039021.78125,0,1039021.78125,0,0,697848.02734375,0
"Bangladesh","sylhet",2007,1,1,2,,,84.1031188964844,44.656135559082,3.17814898490906,,,,,32.0177268981934,25.4068183898926,25.4462280273438,10.1837005615234,19.9493865966797,2.55054450035095,0.916823625564575,48.0861968994141,28.5776195526123,74.0668029785156,40.4107856750488,63.0761642456055,18.996940612793,,2.85941934585571,-0.181442191721494,735609.404296875,0,735609.404296875,0,0,618670.436523438,0
"Bangladesh","sylhet",2007,1,1,3,,,80.5429077148438,52.1378211975098,3.29014134407043,,,,,27.5291633605957,39.0100173950195,15.9595956802368,5.19142484664917,6.85428953170776,1.76978552341461,1.76978552341461,50.1878089904785,25.9451484680176,70.2505798339844,42.3846855163574,60.615837097168,26.7056064605713,,2.54561114311218,-0.335333446126349,381076.724121094,0,381076.724121094,0,0,306930.264160156,0
"Bangladesh","barisal",2011,0,0,4,9.11641216278076,2.61876440048218,33.8385543823242,27.3919925689697,7.21456241607666,22.6589736938477,51.7276611328125,189.765609741211,12.1142253875732,82.0601959228516,9.63708400726318,58.1109313964844,30.045337677002,19.8680038452148,8.84693431854248,,43.4104309082031,85.8831176757813,48.7323265075684,10.9498386383057,44.6855010986328,6.236008644104,0.347322285175323,3.66985154151917,0.384757350706023,291797.282684326,18587.5709228516,291797.282684326,19730.3226623535,486.764678955078,98739.9863891602,1798.69747924805
"Bangladesh","barisal",2011,0,0,5,25.3555107116699,5.22029733657837,33.8188743591309,44.1175651550293,5.4121561050415,22.8647193908691,52.667537689209,170.266128540039,11.8878602981567,87.2264785766602,12.1135511398315,65.8434295654297,39.5031051635742,25.8418273925781,8.09006023406982,,51.4213600158691,89.1520080566406,41.5203132629395,9.57796001434326,36.7164268493652,6.63414525985718,0.36066535115242,3.93441009521484,0.610731692963439,89155.2886047363,29376.0121765137,89155.2886047363,29807.2640686035,1533.51516723633,30151.3134460449,7557.78421020508
"Bangladesh","barisal",2011,0,1,1,3.80845856666565,5.93751955032349,37.8600158691406,31.693639755249,6.35649490356445,,,,,80.3398513793945,9.35577774047852,52.7920188903809,22.9620952606201,17.0101413726807,8.05249214172363,,39.2499313354492,87.6708755493164,48.5537033081055,13.987585067749,46.9862823486328,3.2394118309021,0.27000504732132,3.5409095287323,0.231644324390094,200832.559326172,59026.044921875,200832.559326172,59026.044921875,3504.68286132813,76035.2419433594,2247.982421875
"Bangladesh","barisal",2011,0,1,2,14.895920753479,5.95340156555176,33.2835159301758,44.5286598205566,7.70274877548218,,,,,79.5918197631836,19.3534622192383,52.0485877990723,39.3608627319336,22.7376766204834,6.74727535247803,,46.2011260986328,84.5841369628906,43.9573135375977,17.4277172088623,41.533821105957,5.05300998687744,0.450296074151993,3.82662177085876,0.6340089423228,129890.764404297,121488.751220703,129890.764404297,124815.138916016,7232.71337890625,43232.212890625,18592.3640136719
"Bangladesh","barisal",2011,0,1,3,13.0632038116455,7.2587628364563,45.3613395690918,51.9067153930664,6.29293727874756,,,,,65.6447677612305,0,47.3957290649414,14.8865404129028,19.3867473602295,6.621262550354,,51.3843116760254,86.1519088745117,52.4031295776367,21.5286445617676,47.8177757263184,9.21584224700928,0.305334627628326,3.37713623046875,0.114614560328415,70236.1787109375,63479.2165527344,70236.1787109375,63479.2165527344,4607.8056640625,31860.0703125,8292.41918945313
